keyword,volume,kd,cpc,intent_trans,intent_comm,intent_info,hellio_pos,sonergia_pos,selectra_pos,effy_pos,france_renov_pos,sa_pos,best_url_competitor
tarif dpe complet,200,3,64,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
isolant thermique,8200,1,34,False,False,True,,,,11,,,https://www.effy.fr/travaux-energetique/isolation/isolant
isolant sol,1700,0,19,False,True,True,,,,7,,,https://www.effy.fr/travaux-energetique/isolation/isolation-sol/prix
prime rénov volet roulant solaire,200,2,79,False,False,True,,,,1,,,https://www.effy.fr/aide-energetique/volets-roulants
rampant de toiture,600,0,13,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
isolation exterieur 1 euros,200,0,432,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/1-euro
durée validité dpe vente,900,36,1,False,False,True,,,,5,,,https://www.effy.fr/renovation-energetique/mon-dpe-est-il-toujours-valable
prix isolation combles 50m2,200,0,,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/prix
prix pompe à chaleur air-air pour 150 m2,200,0,100,False,True,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-d-une-pompe-a-chaleur/maison-150m2
isolation extérieur,1200,4,187,False,True,True,,,,7,3,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/quel-isolant
aides panneaux solaires,800,16,295,False,False,True,,,,5,,,https://www.effy.fr/aide-energetique/aides-panneaux-solaires
isolation exterieur 1€,250,1,272,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/1-euro
isolation exterieur a 1 euro,150,0,46,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/1-euro
pompe à chaleur consommation électrique,150,2,53,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/consommation-electrique
tarif entretien pompe à chaleur air-air,200,0,62,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-entretien
consommation pompe à chaleur maison 120m2,200,0,15,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-d-une-pompe-a-chaleur/maison-120m2
prix diagnostic immobilier dpe,200,1,67,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
entretien pompe a chaleur air eau,900,1,97,False,False,True,,,,6,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-entretien
quelle inclinaison panneau solaire,200,3,20,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/inclinaison-panneau-solaire
neutralisation cuve fioul,600,0,112,False,False,True,,,,2,6,,https://www.effy.fr/aide-energetique/ma-prime-renov/depose-cuve-fioul
consommation pompe à chaleur maison 100m2,150,1,44,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/consommation-electrique
combien consomme une pompe à chaleur,200,1,5,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/consommation-electrique
prix d'un dpe appartement,200,1,,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
isolation sous toiture,1500,0,59,False,False,True,,,,9,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
quelle est la meilleur marque de pompe à chaleur air-eau,150,2,49,False,True,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/pompe-a-chaleur/meilleure-pompe-a-chaleur-air-eau
pompe à chaleur ariston avis,150,0,10,False,True,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/ariston
poêle à gaz,600,0,14,True,True,True,,,,5,,,https://www.effy.fr/travaux-energetique/chauffage/poele/poele-gaz
installateur pompe à chaleur rge autour de moi,150,16,,False,False,True,,,,2,,,https://www.effy.fr/artisans/travaux/pompe-a-chaleur/bas-rhin/67544-wissembourg
isolation extérieur matériaux,150,0,58,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/quel-isolant
prix isolation garage,150,0,63,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/comment-isoler-un-garage/plafond
prix d'un diagnostic dpe,150,1,54,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
prix isolation toit terrasse,150,0,88,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-toit/toiture-terrasse/prix
meilleur batterie solaire,200,6,63,False,True,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/choisir-des-batteries/meilleur
isolation 1 € sans conditions de ressources,500,1,111,False,False,True,,,,4,,,https://www.effy.fr/travaux-energetique/isolation/isolation-1-euro
puissance panneau solaire,700,7,73,False,False,True,,,,4,,,https://www.effy.fr/infos-renovation-energetique/puissance-kit-solaire-autoconsommation
devis isolation,450,0,67,True,True,True,,,,2,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-interieur/prix
installation vmc double flux,600,0,46,False,False,True,,,,4,6,,https://www.effy.fr/travaux-energetique/ventilation/vmc-double-flux/installation
meilleure pompe à chaleur air eau,100,2,53,False,True,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/pompe-a-chaleur/meilleure-pompe-a-chaleur-air-eau
comment installer une vmc,200,0,6,False,False,True,,,,2,,,https://www.effy.fr/travaux-energetique/ventilation/vmc-comment-l-installer
prix chaudière gaz,600,0,61,False,True,True,,,,3,,,https://www.effy.fr/travaux-energetique/chauffage/chaudiere/prix-chaudiere-gaz
quand faut il allumer le chauffage,100,0,,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/quand-allumer-et-eteindre-le-chauffage
pompe à chaleur aérothermique,150,0,68,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/pac-aerothermique
isolation comble perdu,1200,1,107,False,False,True,,,,7,4,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/combles-perdus-prix
isolation toiture terrasse prix m2,100,0,99,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-toit/toiture-terrasse/prix
prime cee isolation combles,150,0,162,False,False,True,,,,1,,,https://www.effy.fr/aide-energetique/isolation/isolation-combles/prime-cee
consommation pompe à chaleur,150,1,6,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/consommation-electrique
chauffe eau,39000,5,15,True,True,True,,,,10,,,https://www.effy.fr/travaux-energetique/chauffe-eau/chauffe-eau-electrique
diagnostic energetique,900,53,94,False,False,True,,,,6,,,https://www.effy.fr/renovation-energetique/diagnostic-performance-energetique
panneau solaire 1000w,2100,1,58,True,True,True,,,,2,,,https://www.effy.fr/travaux-energetique/solaire/panneau-solaire/alimentation-1000w
quel est le chauffage le moins cher,100,1,63,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/chauffage-le-plus-economique
effy panneau solaire,80,3,219,False,True,True,,,,1,,,https://www.effy.fr/nos-offres/installation-solaire
comment faire un dpe,200,12,49,False,False,True,,,,3,,,https://www.effy.fr/renovation-energetique/bilan-energetique-maison
enlèvement cuve fioul tarif,150,1,66,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/chaudiere/depose-cuve-fioul
quand allumer son chauffage,100,0,12,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/quand-allumer-et-eteindre-le-chauffage
isolation rampant toiture,200,2,71,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
bilan energetique prix,200,6,70,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
depannage pompe a chaleur,450,0,98,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/assurance/depannage
prix diagnostic dpe,400,3,68,False,False,True,,,,2,,,https://www.effy.fr/renovation-energetique/prix-dpe
panneau solaire bifacial,600,3,52,True,True,True,,,,4,,,https://www.effy.fr/le-solaire-bifacial-nouvelle-technologie-du-photovoltaique
isolation exterieur materiaux,150,0,58,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/quel-isolant
installation panneaux solaire,1300,55,,False,True,True,,,,8,,,https://www.effy.fr/travaux-energetique/solaire/installation-panneaux
dpe f que faire,150,1,30,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/tout-connaitre-sur-le-dpe-f
combien de panneau solaire pour une maison de 100m2,150,6,232,False,False,True,,,,1,,,https://www.effy.fr/infos-renovation-energetique/combien-de-panneaux-solaires-pour-maison-100m2
réducteur de pression chauffe-eau obligatoire,150,0,15,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/chauffe-eau/reducteur-de-pression
pompe à chaleur air eau mitsubishi,300,0,83,False,True,True,,,,2,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/mitsubishi
nettoyer panneaux solaires,350,4,39,False,False,True,,,,2,,,https://www.effy.fr/travaux-energetique/solaire/nettoyage-panneau-solaire
pression pompe a chaleur,150,0,4,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/perte-de-puissance
combien coute une pompe à chaleur air eau,150,3,113,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-pac-air-eau
devis isolation exterieur,700,0,45,True,True,True,,,,6,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/devis-exemple
panneau solaire rendement,450,3,71,False,False,True,,,,4,,,https://www.effy.fr/travaux-energetique/solaire/rendement-panneau
isolation extérieur 1 euro,150,0,357,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/1-euro
meilleur pompe a chaleur,300,0,82,False,True,True,,,,3,,,https://www.effy.fr/renovation-energetique/chauffage/pompe-a-chaleur/meilleure-pompe-a-chaleur-air-eau
panneau solaire fonctionnement,600,14,8,False,False,True,,,,5,,,https://www.effy.fr/travaux-energetique/solaire/fonctionnement-panneaux-solaire
prix isolation exterieur m2,500,3,98,False,False,True,,,,5,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/prix
combien coûte 1 heure de cuisson au gaz,150,1,205,False,False,True,,,,1,,,https://www.effy.fr/magazine/prix-energie-gaz
prix d'une pompe à chaleur,800,1,94,False,True,True,,,,5,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-pac-air-eau
schéma fonctionnement panneau solaire,250,10,9,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/solaire/fonctionnement-panneaux-solaire
prime effy et prime edf,80,25,93,False,False,True,,,,1,,,https://www.effy.fr/aide-energetique/prime-energie/comparatif-prime
vmc simple flux,15000,2,4,False,True,True,,,,2,12,,https://www.effy.fr/travaux-energetique/ventilation/vmc-consommation
améliorer son dpe,150,0,30,False,False,True,,,,1,,,https://www.effy.fr/magazine/passer-de-g-d-quels-travaux-pour-ameliorer-son-dpe
calcul rendement panneau solaire,100,8,102,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/rendement-panneau
a quoi sert un panneau solaire,150,5,65,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/fonctionnement-panneaux-solaire
isolation comble rampant,150,2,128,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
isolation plafond rampant,150,2,32,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
renovation facade,450,1,147,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/isolation/ravalement-de-facade
materiaux isolation exterieur,100,0,58,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/quel-isolant
aide changement porte d'entrée,100,8,69,False,False,True,,,,1,,,https://www.effy.fr/aide-energetique/porte-entree
prix pompe à chaleur air-air,150,0,111,False,True,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-pac-air-air
chauffage le moins cher,250,1,50,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/chauffage/chauffage-le-plus-economique
aide pour renovation toiture,90,1,82,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-toit/toiture-terrasse/aides/renovation
isolant plafond cave,100,0,79,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/cave-plafond
combien de temps est valable un dpe,700,36,1,False,False,True,,,,5,,,https://www.effy.fr/renovation-energetique/mon-dpe-est-il-toujours-valable
combien de panneaux solaires pour une maison,300,5,64,False,False,True,,,,2,,,https://www.effy.fr/travaux-energetique/solaire/prix-installation-panneaux
quand allumer le chauffage,150,0,1,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/quand-allumer-et-eteindre-le-chauffage
isolation par l'extérieur soi meme,350,0,19,False,False,True,,,,4,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/faire-isolation-exterieure-soi-meme
installation vmc simple flux,400,0,6,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/ventilation/vmc-comment-l-installer
rénovation toiture,900,7,43,False,False,True,,,,6,,,https://www.effy.fr/travaux-energetique/isolation/isolation-toit/toiture-terrasse/aides/renovation
isolation des combles à 1 euro,300,2,186,False,False,True,,,,4,,,https://www.effy.fr/travaux-energetique/isolation/isolation-1-euro
désembouage circuit de chauffage prix,100,0,58,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/desembouage
vmc salle de bain obligatoire,100,0,,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/ventilation/vmc/salle-de-bain
audit energetique,2300,38,92,False,False,True,,,,12,7,,https://www.effy.fr/renovation-energetique/audit-energetique
a quelle date allumer le chauffage,100,0,,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/chauffage/quand-allumer-et-eteindre-le-chauffage
prix isolation extérieure,400,2,143,False,False,True,,,,7,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/prix
quel chauffage pour une maison de 150m2,100,0,92,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-d-une-pompe-a-chaleur/maison-150m2
inclinaison panneau photovoltaique,100,3,25,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/inclinaison-panneau-solaire
isolation extérieur prix,300,3,121,False,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/prix
validité dpe vente,800,36,1,False,False,True,,,,6,,,https://www.effy.fr/renovation-energetique/mon-dpe-est-il-toujours-valable
cout diagnostic dpe,150,1,51,False,False,True,,,,1,,,https://www.effy.fr/renovation-energetique/prix-dpe
isolation rampants de toiture,150,2,119,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
pompe à chaleur atlantic prix,300,0,82,False,True,True,,,,4,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/atlantic
ventilation naturelle par conduit,100,1,7,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/ventilation/naturelle
isolation extérieure,2200,2,187,False,True,True,,,,11,4,,https://www.effy.fr/travaux-energetique/isolation/isolation-murs/par-l-exterieur/quel-isolant
classification dpe,300,4,6,False,False,True,,,,4,,,https://www.effy.fr/renovation-energetique/dpe-d-classe-energetique-la-plus-repandue
devis chaudiere gaz,250,1,261,True,True,True,,,,2,,,https://www.effy.fr/travaux-energetique/chauffage/chaudiere/prix-chaudiere-gaz
pompe à chaleur panasonic,350,0,84,False,True,True,,,,3,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/panasonic
consommation vmc par jour,100,0,,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/ventilation/vmc-consommation
isolation combles rampants,150,0,59,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/isolation/isolation-combles/rampants-definition
dépannage pompe à chaleur,400,0,79,True,False,True,,,,3,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/assurance/depannage
classement dpe,800,3,6,False,False,True,,,,6,,,https://www.effy.fr/renovation-energetique/dpe-d-classe-energetique-la-plus-repandue
inclinaison idéale panneau solaire,100,2,27,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/solaire/inclinaison-panneau-solaire
prix pompe à chaleur air-eau pour 80 m2,100,0,,False,False,True,,,,1,,,https://www.effy.fr/travaux-energetique/chauffage/pompe-a-chaleur/prix-d-une-pompe-a-chaleur/maison-80m2
