nom,email,telephone,adresse,code_insee,site_web
Communauté de communes - Réolais en Sud Gironde,contact@reolaisensudgironde.fr,"[{""valeur"": ""05 56 71 71 55"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 Rue Rosa-Bonheur"", ""service_distribution"": """", ""code_postal"": ""33190"", ""nom_commune"": ""La Réole"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.036167"", ""latitude"": ""44.583999""}]",33352,"[{""libelle"": """", ""valeur"": ""https://www.reolaisensudgironde.fr/""}]"
Communauté d'agglomération - Bastia,contact@agglo-bastia.corsica,"[{""valeur"": ""04 95 55 18 18"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Port de Toga"", ""service_distribution"": """", ""code_postal"": ""20200"", ""nom_commune"": ""Bastia"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""9.450881"", ""latitude"": ""42.697283""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Port de Toga"", ""service_distribution"": ""CS 60097"", ""code_postal"": ""20291"", ""nom_commune"": ""Bastia Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",2B033,"[{""libelle"": """", ""valeur"": ""https://www.bastia-agglomeration.corsica/""}]"
Communauté de communes - Pont-Audemer Val de Risle,info@cc-pont-audemer.fr,"[{""valeur"": ""02 32 41 08 15"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 place de Verdun"", ""service_distribution"": """", ""code_postal"": ""27504"", ""nom_commune"": ""Pont-Audemer"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.5165997"", ""latitude"": ""49.3576659""}]",27467,"[{""libelle"": """", ""valeur"": ""https://www.ville-pont-audemer.fr/votre-territoire/communaute-de-communes/""}]"
Communauté de communes - Bas Armagnac,info@cc-basarmagnac.fr,"[{""valeur"": ""05 62 69 01 16"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 route du Nogaropôle"", ""service_distribution"": """", ""code_postal"": ""32110"", ""nom_commune"": ""Caupenne-d'Armagnac"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.042287"", ""latitude"": ""43.769876""}]",32094,"[{""libelle"": """", ""valeur"": ""https://cc-basarmagnac.fr/""}]"
Communauté de communes - Bassin de Pont-à-Mousson,info@bassin-pont-a-mousson.fr,"[{""valeur"": ""03 83 87 87 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""75 Louis-Camille MAILLARD"", ""service_distribution"": """", ""code_postal"": ""54700"", ""nom_commune"": ""Pont-à-Mousson"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.0347313"", ""latitude"": ""48.9205492""}]",54431,"[{""libelle"": """", ""valeur"": ""https://www.bassin-pont-a-mousson.fr/""}]"
Communauté de communes - Pyrénées Haut Garonnaises,secretariat@ccphg.fr,"[{""valeur"": ""05 61 94 79 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""17 avenue de Luchon"", ""service_distribution"": """", ""code_postal"": ""31210"", ""nom_commune"": ""Gourdan-Polignan"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.5748489"", ""latitude"": ""43.0838673""}]",31224,"[{""libelle"": """", ""valeur"": ""https://cc-pyreneeshautgaronnaises.fr/""}]"
Communauté de communes - Bugey Sud,accueil@ccbugeysud.com,"[{""valeur"": ""04 79 81 41 05"", ""description"": ""Du lundi au vendredi de 9h à 12h et de 14h à 17h.""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""34 Grande rue"", ""service_distribution"": """", ""code_postal"": ""01300"", ""nom_commune"": ""Belley"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.6880468"", ""latitude"": ""45.7599245""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""34 Grande rue"", ""service_distribution"": ""CS 87071"", ""code_postal"": ""01301"", ""nom_commune"": ""Belley Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",01034,"[{""libelle"": """", ""valeur"": ""https://www.ccbugeysud.com/""}]"
Communauté de communes - La Haute Comté,contact@cchc.fr,"[{""valeur"": ""03 84 94 17 93"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""57 rue des Ballastières"", ""service_distribution"": """", ""code_postal"": ""70320"", ""nom_commune"": ""Corbenay"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.2907123"", ""latitude"": ""47.8850653""}]",70171,"[{""libelle"": """", ""valeur"": ""https://www.cchc.fr/""}]"
Communauté de communes - Tarn Agout,accueil@cc-tarnagout.fr,"[{""valeur"": ""05 63 41 89 12"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Rond-Point Gabor"", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": """", ""code_postal"": ""81370"", ""nom_commune"": ""Saint-Sulpice"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.6861609"", ""latitude"": ""43.7750242""}]",81271,"[{""libelle"": """", ""valeur"": ""https://www.cc-tarnagout.fr/""}]"
Communauté de communes de Bénévent Grand Bourg,accueil@ccbgb.fr,"[{""valeur"": ""05 55 80 38 20"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""8 place du marché"", ""service_distribution"": """", ""code_postal"": ""23240"", ""nom_commune"": ""Le Grand-Bourg"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.644955"", ""latitude"": ""46.160348""}]",23095,"[{""libelle"": """", ""valeur"": ""https://benevent-legrandbourg.fr""}]"
Communauté de communes - Serre-Ponçon Val d'Avance,secretariat@ccspva.com,"[{""valeur"": ""04 92 50 20 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""33 rue de la Lauzière"", ""service_distribution"": """", ""code_postal"": ""05230"", ""nom_commune"": ""La Bâtie-Neuve"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.205854"", ""latitude"": ""44.5638902""}]",05017,"[{""libelle"": """", ""valeur"": ""https://www.cc-serreponconvaldavance.com/""}]"
Communauté de communes - Forêts du Perche,contact@foretsduperche.fr,"[{""valeur"": ""02 37 37 37 28"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Mairie"", ""complement2"": """", ""numero_voie"": ""2 rue de Verdun"", ""service_distribution"": """", ""code_postal"": ""28250"", ""nom_commune"": ""Senonches"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.0330724"", ""latitude"": ""48.5605712""}]",28373,"[{""libelle"": """", ""valeur"": ""http://www.foretsduperche.fr""}]"
Communauté de communes - Châtaigneraie Cantalienne,accueil@chataigneraie15.fr,"[{""valeur"": ""04 71 49 33 30"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison des services"", ""complement2"": """", ""numero_voie"": ""5 rue des Placettes"", ""service_distribution"": """", ""code_postal"": ""15220"", ""nom_commune"": ""Saint-Mamet-la-Salvetat"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.307308"", ""latitude"": ""44.85828""}]",15196,"[{""libelle"": """", ""valeur"": ""https://www.chataigneraie15.fr/""}]"
Communauté de communes - Civraisien en Poitou,contact@civraisienpoitou.fr,"[{""valeur"": ""05 49 87 67 88"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""10 avenue de la Gare"", ""service_distribution"": """", ""code_postal"": ""86400"", ""nom_commune"": ""Civray"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.112333"", ""latitude"": ""46.9916308""}]",86078,"[{""libelle"": """", ""valeur"": ""https://www.civraisienpoitou.fr/""}]"
Communauté de communes - Loué Brûlon Noyen,accueil@cc-lbn.fr,"[{""valeur"": ""02 43 92 31 58"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""27 rue Rémy-Lambert"", ""service_distribution"": """", ""code_postal"": ""72540"", ""nom_commune"": ""Loué"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.14228075742721558"", ""latitude"": ""47.99472427368164""}]",72184,"[{""libelle"": """", ""valeur"": ""https://www.cc-lbn.fr/""}]"
Communauté d'agglomération - Cotentin,contact@lecotentin.fr,"[{""valeur"": ""02 50 79 16 10"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Hôtel Atlantique"", ""complement2"": """", ""numero_voie"": ""Boulevard Félix-Amiot"", ""service_distribution"": """", ""code_postal"": ""50100"", ""nom_commune"": ""Cherbourg-en-Cotentin"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.611337"", ""latitude"": ""49.642477""}, {""type_adresse"": ""Adresse postale"", ""complement1"": ""Hôtel Atlantique"", ""complement2"": """", ""numero_voie"": ""Boulevard Félix-Amiot"", ""service_distribution"": ""BP 60250"", ""code_postal"": ""50100"", ""nom_commune"": ""Cherbourg-en-Cotentin Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",50129,"[{""libelle"": """", ""valeur"": ""https://www.lecotentin.fr/""}]"
Communauté d'agglomération - Châlons-en-Champagne,contact@chalonsenchampagne.fr,"[{""valeur"": ""03 26 69 38 38"", ""description"": ""Du Lundi au Vendredi : de 09h00 à 17h00""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Espace Citoyen"", ""complement2"": ""Hôtel de Ville"", ""numero_voie"": ""Place Foch"", ""service_distribution"": """", ""code_postal"": ""51022"", ""nom_commune"": ""Châlons-en-Champagne"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.363073"", ""latitude"": ""48.956682""}]",51108,"[{""libelle"": """", ""valeur"": ""https://www.chalons-agglo.fr/cac""}]"
Communauté - Decazeville,contact@decazeville-communaute.fr,"[{""valeur"": ""05 65 43 95 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""centre technique Decazeville communauté"", ""complement2"": """", ""numero_voie"": ""103 faubourg-desselligny-Fontvergnes"", ""service_distribution"": """", ""code_postal"": ""12300"", ""nom_commune"": ""Decazeville"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.25183"", ""latitude"": ""44.560317""}, {""type_adresse"": ""Adresse postale"", ""complement1"": ""Maison de l'industrie"", ""complement2"": """", ""numero_voie"": ""Avenue du 10 août"", ""service_distribution"": ""BP 68"", ""code_postal"": ""12300"", ""nom_commune"": ""Decazeville"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",12089,"[{""libelle"": """", ""valeur"": ""https://www.decazeville-communaute.fr""}]"
Communauté de communes - Serein et Armance,contact@cc-sereinarmance.fr,"[{""valeur"": ""03 86 80 50 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""37 avenue du Général-Leclerc"", ""service_distribution"": """", ""code_postal"": ""89600"", ""nom_commune"": ""Saint-Florentin"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.729512"", ""latitude"": ""48.000552""}]",89345,"[{""libelle"": """", ""valeur"": ""https://cc-sereinarmance.fr/""}]"
Communauté de communes - Castelnaudary Lauragais Audois,contact@cccla.fr,"[{""valeur"": ""04 68 23 68 43"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""280 Avenue Gérard-Rouvière"", ""service_distribution"": """", ""code_postal"": ""11490"", ""nom_commune"": ""Castelnaudary"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.952420711517334"", ""latitude"": ""43.2918586730957""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""280 Avenue Gérard-Rouvière"", ""service_distribution"": ""CS 20013"", ""code_postal"": ""11491"", ""nom_commune"": ""Castelnaudary"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",11076,"[{""libelle"": """", ""valeur"": ""https://www.cccla.fr/""}]"
Communauté de communes - La Montagne Noire,contact@cdcmontagnenoire.fr,"[{""valeur"": ""04 68 11 12 40"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Route de Mas-Cabardès"", ""service_distribution"": """", ""code_postal"": ""11380"", ""nom_commune"": ""Les Ilhes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.3763389"", ""latitude"": ""43.355945""}]",11174,"[{""libelle"": """", ""valeur"": ""https://www.cdcmontagnenoire.fr/""}]"
Communauté de communes - Haut Chemin Pays de Pange,accueil@cchcpp.fr,"[{""valeur"": ""03 87 64 10 63"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 bis route de Metz"", ""service_distribution"": """", ""code_postal"": ""57530"", ""nom_commune"": ""Pange"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.3521699"", ""latitude"": ""49.0861472""}]",57533,"[{""libelle"": """", ""valeur"": ""https://www.cchcpp.fr""}]"
Communauté de communes - Pays Viganais,infos@cc-paysviganais.fr,"[{""valeur"": ""04 99 54 27 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'intercommunalité"", ""complement2"": """", ""numero_voie"": ""3 avenue Sergent-Triaire"", ""service_distribution"": """", ""code_postal"": ""30120"", ""nom_commune"": ""Le Vigan"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.606322"", ""latitude"": ""43.992927""}]",30350,"[{""libelle"": """", ""valeur"": ""https://www.cc-paysviganais.fr/""}]"
Communauté d'agglomération - Beauvaisis,contact@beauvaisis.fr,"[{""valeur"": ""03 44 15 68 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""48 rue Desgroux"", ""service_distribution"": ""BP 90508"", ""code_postal"": ""60005"", ""nom_commune"": ""Beauvais Cedex 5"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.0786668"", ""latitude"": ""49.4282265""}]",60057,"[{""libelle"": """", ""valeur"": ""https://www.beauvaisis.fr/""}]"
Communauté de communes - Blavet Bellevue Océan,contact@bbo-communaute.bzh,"[{""valeur"": ""02 97 65 62 90"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Allée de Ti-Neùé"", ""service_distribution"": """", ""code_postal"": ""56700"", ""nom_commune"": ""Merlevenez"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-3.225321"", ""latitude"": ""47.739029""}]",56130,"[{""libelle"": """", ""valeur"": ""https://www.bbo-communaute.bzh/""}]"
Communauté de communes - Val de Meuse Voie Sacrée,secretariat@ccvmvs.fr,"[{""valeur"": ""03 29 87 60 75"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""43 rue du Rattentout"", ""service_distribution"": """", ""code_postal"": ""55320"", ""nom_commune"": ""Dieue-sur-Meuse"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.4210257"", ""latitude"": ""49.0699551""}]",55154,"[{""libelle"": """", ""valeur"": ""https://www.valdemeusevoiesacree.com/""}]"
Communauté de communes - Thann-Cernay,contact@cc-thann-cernay.fr,"[{""valeur"": ""03 89 75 47 72"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""3 A rue de l'Industrie"", ""service_distribution"": """", ""code_postal"": ""68700"", ""nom_commune"": ""Cernay"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.20079603940286"", ""latitude"": ""47.802626014595205""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""3 A rue de l'Industrie"", ""service_distribution"": ""CS 10228"", ""code_postal"": ""68704"", ""nom_commune"": ""Cernay Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",68063,"[{""libelle"": """", ""valeur"": ""https://www.cc-thann-cernay.fr""}]"
Communauté de communes - Bièvre Isère,contact@bievre-isere.com,"[{""valeur"": ""04 76 93 51 46"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""ZAC Grenoble-Air-Parc"", ""complement2"": """", ""numero_voie"": ""1 avenue Roland-Garros"", ""service_distribution"": """", ""code_postal"": ""38590"", ""nom_commune"": ""Saint-Étienne-de-Saint-Geoirs"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.338173892370013"", ""latitude"": ""45.358442096706604""}]",38384,"[{""libelle"": """", ""valeur"": ""https://bievre-isere.com/""}]"
Communauté de communes - Briance Sud Haute Vienne,contact@briancesudhautevienne.fr,"[{""valeur"": ""05 55 58 78 93"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""381 Chabanas"", ""service_distribution"": """", ""code_postal"": ""87260"", ""nom_commune"": ""Pierre-Buffière"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.3578235"", ""latitude"": ""45.6957978""}]",87119,"[{""libelle"": """", ""valeur"": ""https://www.briancesudhautevienne.fr/""}]"
